Album ID;Album Name;Release Date;Track Name;Disc Number;Track Number;Artist Names;Popularity;Explicit;Duration;Loudness;Tempo;Key;Mode;Time Signature;Danceability;Energy;Speechiness;Acousticness;Instrumentalness;Liveness;Valence
2G4AUqfwxcV1UdQjm2ouYr;Ghost Stories;2014-05-19;O;1;9;Coldplay;64;No;05:23;-14.727;136.998;A♯/B♭;Major;4/4;0.371;0.216;0.0358;0.911;0.826;0.0934;0.0645
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Mylo Xyloto - Live;1;1;Coldplay;43;No;00:57;-7.189;177.309;D♯/E♭;Major;3/4;0.0714;0.881;0.182;0.328;0.993;0.583;0.0399
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Hurts Like Heaven - Live;1;2;Coldplay;45;Yes;04:16;-6.944;89.992;A♯/B♭;Major;4/4;0.398;0.918;0.0531;0.000429;0.0386;0.944;0.103
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;In My Place - Live 2012;1;3;Coldplay;49;No;03:55;-7.059;144.785;A;Major;4/4;0.349;0.729;0.0372;0.00033;0.022;0.981;0.233
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Major Minus - Live;1;4;Coldplay;42;Yes;03:39;-7.091;113.717;E;Minor;4/4;0.226;0.869;0.0579;0.00159;0.106;0.994;0.358
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Yellow - Live;1;5;Coldplay;54;No;06:51;-7.82;93.919;B;Major;4/4;0.253;0.689;0.0447;0.0643;0.00933;0.92;0.0848
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;God Put a Smile upon Your Face - Live;1;6;Coldplay;44;Yes;05:21;-6.848;138.071;G♯/A♭;Minor;4/4;0.156;0.751;0.0578;0.00979;0.053;0.987;0.0616
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Princess of China - Live;1;7;Coldplay;45;No;03:48;-5.786;85.027;A;Minor;4/4;0.391;0.904;0.0889;0.00883;0.11;0.985;0.43
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Up in Flames - Live;1;8;Coldplay;41;No;03:17;-8.064;76.023;C;Minor;4/4;0.546;0.53;0.0435;0.201;0.128;0.767;0.479
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Viva La Vida - Live;1;9;Coldplay;58;No;04:58;-6.828;137.965;F;Minor;4/4;0.452;0.821;0.0397;0.0123;0.09;0.874;0.338
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Charlie Brown - Live;1;10;Coldplay;49;No;05:00;-6.628;137.92;A♯/B♭;Major;4/4;0.35;0.863;0.0623;0.0102;0.0201;0.445;0.138
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Paradise - Live;1;11;Coldplay;55;No;05:32;-7.622;139.791;F;Major;4/4;0.332;0.801;0.0522;0.0255;0.082;0.753;0.372
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Us Against the World - Live;1;12;Coldplay;43;No;03:52;-8.428;76.873;C;Major;4/4;0.154;0.623;0.0551;0.571;4.12e-05;0.986;0.393
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Clocks - Live;1;13;Coldplay;50;No;04:44;-6.386;131.011;F;Minor;4/4;0.451;0.908;0.0625;0.0572;0.418;0.381;0.29
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Fix You - Live;1;14;Coldplay;57;No;05:00;-7.62;140.52;D♯/E♭;Major;4/4;0.165;0.551;0.0346;0.00264;0.242;0.477;0.181
2OkEsqGTfu8PWRrNHzfr0m;Live 2012;2012-11-19;Every Teardrop Is a Waterfall - Live;1;15;Coldplay;45;No;05:24;-7.516;118.206;D;Major;4/4;0.25;0.971;0.154;0.0124;0.000145;0.985;0.264
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Mylo Xyloto;1;1;Coldplay;11;No;00:42;-12.798;100.707;D♯/E♭;Major;1/4;0.151;0.389;0.038;0.437;0.961;0.228;0.223
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Hurts Like Heaven;1;2;Coldplay;16;No;04:02;-6.187;89.961;A♯/B♭;Major;4/4;0.418;0.773;0.0305;0.01;0.00418;0.269;0.273
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Paradise;1;3;Coldplay;40;No;04:38;-6.761;139.631;F;Major;4/4;0.449;0.585;0.0268;0.0509;8.75e-05;0.0833;0.212
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Charlie Brown;1;4;Coldplay;29;No;04:45;-7.072;137.978;A♯/B♭;Major;4/4;0.43;0.74;0.0375;0.0212;0.00165;0.33;0.0948
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Us Against the World;1;5;Coldplay;17;No;03:59;-11.096;112.371;C;Major;3/4;0.507;0.304;0.0278;0.845;1.03e-05;0.0741;0.195
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;M.M.I.X.;1;6;Coldplay;9;No;00:48;-29.286;126.857;D;Major;3/4;0.174;0.0613;0.0538;0.939;0.867;0.095;0.154
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Every Teardrop Is a Waterfall;1;7;Coldplay;34;No;04:00;-6.883;117.98;A;Major;4/4;0.425;0.732;0.0396;0.00194;0.0103;0.171;0.333
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Major Minus;1;8;Coldplay;11;No;03:30;-5.232;115.416;E;Minor;4/4;0.445;0.669;0.0325;0.000236;0.796;0.606;0.398
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;U.F.O.;1;9;Coldplay;10;No;02:17;-11.791;83.697;G;Major;3/4;0.216;0.395;0.0361;0.731;0.0167;0.338;0.206
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Princess of China;1;10;Coldplay/Rihanna;27;No;03:59;-6.221;85.014;A;Minor;4/4;0.42;0.69;0.0347;0.00385;0.015;0.287;0.237
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Up in Flames;1;11;Coldplay;10;No;03:13;-11.051;76.006;A♯/B♭;Major;4/4;0.641;0.244;0.0301;0.235;0.0337;0.104;0.337
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;A Hopeful Transmission;1;12;Coldplay;8;No;00:33;-20.424;116.949;B;Major;4/4;0.441;0.26;0.0352;0.103;0.878;0.816;0.574
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Don't Let It Break Your Heart;1;13;Coldplay;12;No;03:54;-7.903;140.047;G♯/A♭;Minor;4/4;0.41;0.751;0.0465;0.000561;0.0571;0.169;0.151
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Up with the Birds;1;14;Coldplay;9;No;03:45;-7.876;120.039;D;Major;4/4;0.365;0.483;0.035;0.714;0.00463;0.363;0.107
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Charlie Brown - Live from Glastonbury, 2011;1;15;Coldplay;7;No;04:48;-6.786;137.953;A♯/B♭;Major;4/4;0.409;0.806;0.0412;0.0121;0.0784;0.973;0.277
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Life Is for Living - Live from Glastonbury, 2011;1;16;Coldplay;6;No;02:29;-6.955;79.98;A♯/B♭;Major;4/4;0.245;0.518;0.0317;0.0148;0.00449;0.743;0.295
5GykKNn2KjofEoA8SpNnuw;Mylo Xyloto;2011-10-19;Every Teardrop Is a Waterfall - Live from Glastonbury, 2011;1;17;Coldplay;8;No;04:38;-5.609;118.053;D;Major;4/4;0.311;0.861;0.0645;0.00724;0.0061;0.877;0.2
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Glass of Water - Live in Sydney, 2009;1;1;Coldplay;36;No;04:44;-7.686;155.21;D;Major;4/4;0.151;0.713;0.0354;0.0799;0.0256;0.968;0.128
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;42 - Live in Madrid, 2008;1;2;Coldplay;35;No;04:52;-7.881;141.594;C♯/D♭;Major;4/4;0.26;0.722;0.0378;0.0256;0.000345;0.977;0.107
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Clocks - Live in Madrid, 2008;1;3;Coldplay;41;No;04:40;-6.832;130.981;F;Minor;4/4;0.471;0.867;0.0409;0.285;0.616;0.943;0.4
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Strawberry Swing - Live in Madrid, 2008;1;4;Coldplay;37;No;04:16;-7.115;85.136;G♯/A♭;Major;4/4;0.207;0.78;0.0492;0.00844;0.134;0.985;0.231
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;The Hardest Part / Postcards from Far Away - Live in Sydney, 2009;1;5;Coldplay;38;No;04:15;-8.794;89.737;A♯/B♭;Major;4/4;0.246;0.358;0.0311;0.874;7.9e-05;0.602;0.157
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Viva La Vida - Live in Paris, 2008;1;6;Coldplay;42;No;05:24;-5.978;138.005;F;Minor;4/4;0.174;0.942;0.14;0.0349;0.0395;0.794;0.186
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Death Will Never Conquer - Live in Sydney, 2009;1;7;Coldplay;35;No;01:39;-7.596;140.527;D;Major;3/4;0.309;0.926;0.168;0.639;0.133;0.966;0.559
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Fix You - Live in Sydney, 2009;1;8;Coldplay;41;No;05:38;-8.815;137.847;D♯/E♭;Major;4/4;0.157;0.563;0.0402;0.0153;0.192;0.98;0.185
3pboBm7GTa6V5dFXXCt52b;LeftRightLeftRightLeft (Live);2009-05-15;Death and All His Friends - Live in Madrid, 2008;1;9;Coldplay;36;No;04:24;-8.321;128.673;D♯/E♭;Major;1/4;0.235;0.672;0.0628;0.163;0.168;0.901;0.261
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Life in Technicolor;1;1;Coldplay;22;No;02:29;-10.482;131.056;A;Major;4/4;0.288;0.662;0.0347;0.0102;0.944;0.498;0.254
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Cemeteries of London;1;2;Coldplay;20;No;03:21;-7.693;109.109;A♯/B♭;Minor;3/4;0.437;0.806;0.0353;0.0054;0.00822;0.1;0.271
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Lost!;1;3;Coldplay;21;No;03:56;-7.52;86.951;G;Major;4/4;0.359;0.779;0.0412;0.0057;0.837;0.379;0.582
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;42;1;4;Coldplay;19;No;03:57;-7.202;141.382;F;Minor;4/4;0.309;0.636;0.0344;0.221;0.00281;0.102;0.177
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Lovers in Japan;1;5;Coldplay;23;No;06:51;-7.599;118.217;G;Major;4/4;0.202;0.733;0.0446;0.0427;0.696;0.243;0.0728
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Yes;1;6;Coldplay;18;No;07:06;-6.277;161.577;F♯/G♭;Major;4/4;0.162;0.807;0.0538;0.00884;0.358;0.187;0.227
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Viva La Vida;1;7;Coldplay;34;No;04:02;-7.115;138.015;F;Minor;4/4;0.486;0.617;0.0287;0.0954;3.23e-06;0.109;0.417
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Violet Hill;1;8;Coldplay;24;No;03:42;-7.875;76.093;C♯/D♭;Minor;4/4;0.33;0.58;0.0374;0.0614;0.00129;0.115;0.11
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Strawberry Swing;1;9;Coldplay;24;No;04:09;-10.476;173.136;C♯/D♭;Major;4/4;0.378;0.663;0.0458;0.00722;0.797;0.191;0.428
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Death and All His Friends;1;10;Coldplay;21;No;06:18;-10.61;129.93;G♯/A♭;Major;4/4;0.218;0.296;0.0312;0.695;0.727;0.164;0.0792
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Life in Technicolor ii;2;11;Coldplay;34;No;04:05;-7.073;131.051;A;Major;4/4;0.472;0.909;0.0391;0.00158;5.16e-05;0.248;0.278
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Postcards from Far Away;2;12;Coldplay;22;No;00:48;-19.387;126.704;A♯/B♭;Major;4/4;0.46;0.164;0.048;0.99;0.953;0.146;0.189
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Glass of Water;2;13;Coldplay;22;No;04:44;-8.299;157.167;D;Major;4/4;0.152;0.695;0.0318;0.000433;0.0618;0.334;0.237
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Rainy Day;2;14;Coldplay;18;No;03:26;-6.964;137.994;G♯/A♭;Major;4/4;0.375;0.677;0.0292;0.0765;0.00271;0.126;0.652
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Prospekt's March / Poppyfields;2;15;Coldplay;20;No;03:39;-11.992;146.4;D;Major;4/4;0.285;0.279;0.0292;0.401;0.00428;0.193;0.0942
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Lost+ (with Jay-Z);2;16;Coldplay;24;Yes;04:16;-7.025;175.251;G;Major;4/4;0.257;0.805;0.0559;0.0081;0.494;0.357;0.39
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Lovers in Japan - Osaka Sun Mix;2;17;Coldplay;22;No;03:58;-6.035;111.982;G;Major;4/4;0.402;0.941;0.075;0.00263;0.394;0.298;0.319
1MnAljVs4hcGU6pTcK2jdT;Viva La Vida (Prospekt's March Edition);2008-11-24;Now My Feet Won't Touch the Ground;2;18;Coldplay;21;No;02:27;-13.797;123.502;C;Major;4/4;0.494;0.255;0.0305;0.817;0.853;0.0819;0.13
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Life in Technicolor;1;1;Coldplay;17;No;02:29;-10.482;131.056;A;Major;4/4;0.288;0.662;0.0347;0.0102;0.944;0.498;0.254
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Cemeteries of London;1;2;Coldplay;14;No;03:21;-7.693;109.109;A♯/B♭;Minor;3/4;0.437;0.806;0.0353;0.0054;0.00822;0.1;0.271
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Lost!;1;3;Coldplay;17;No;03:56;-7.52;86.951;G;Major;4/4;0.359;0.779;0.0412;0.0057;0.837;0.379;0.582
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;42;1;4;Coldplay;14;No;03:57;-7.202;141.382;F;Minor;4/4;0.309;0.636;0.0344;0.221;0.00281;0.102;0.177
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Lovers in Japan;1;5;Coldplay;18;No;06:51;-7.599;118.217;G;Major;4/4;0.202;0.733;0.0446;0.0427;0.696;0.243;0.0728
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Yes;1;6;Coldplay;12;No;07:06;-6.277;161.577;F♯/G♭;Major;4/4;0.162;0.807;0.0538;0.00884;0.358;0.187;0.227
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Viva La Vida;1;7;Coldplay;31;No;04:02;-7.115;138.015;F;Minor;4/4;0.486;0.617;0.0287;0.0954;3.23e-06;0.109;0.417
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Violet Hill;1;8;Coldplay;18;No;03:42;-7.875;76.093;C♯/D♭;Minor;4/4;0.33;0.58;0.0374;0.0614;0.00129;0.115;0.11
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Strawberry Swing;1;9;Coldplay;20;No;04:09;-10.476;173.136;C♯/D♭;Major;4/4;0.378;0.663;0.0458;0.00722;0.797;0.191;0.428
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Death and All His Friends;1;10;Coldplay;15;No;06:18;-10.61;129.93;G♯/A♭;Major;4/4;0.218;0.296;0.0312;0.695;0.727;0.164;0.0792
2Pf1AQbhW6mOIv6fsX6SAb;Viva La Vida or Death and All His Friends;2008-05-26;Lost?;1;11;Coldplay;19;No;03:42;-12.016;80.549;G;Major;4/4;0.492;0.311;0.0258;0.95;0.00139;0.105;0.245
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Square One;1;1;Coldplay;54;No;04:47;-6.884;124.169;C;Minor;4/4;0.451;0.679;0.0319;0.00674;0.00136;0.164;0.0602
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;What If;1;2;Coldplay;59;No;04:58;-6.707;136.779;F♯/G♭;Minor;4/4;0.304;0.502;0.035;0.313;0.0011;0.138;0.204
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;White Shadows;1;3;Coldplay;54;No;05:28;-8.997;127.437;G♯/A♭;Minor;4/4;0.491;0.783;0.0484;0.00521;0.0361;0.0951;0.26
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Fix You;1;4;Coldplay;84;No;04:55;-8.74;138.178;D♯/E♭;Major;4/4;0.209;0.417;0.0338;0.164;0.00196;0.113;0.124
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Talk;1;5;Coldplay;65;No;05:11;-10.839;120.318;G;Minor;4/4;0.415;0.554;0.0334;0.00541;0.00202;0.155;0.163
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;X&Y;1;6;Coldplay;57;No;04:34;-6.813;153.24;F♯/G♭;Minor;4/4;0.225;0.561;0.0352;0.563;0.00987;0.366;0.0818
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Speed of Sound;1;7;Coldplay;73;No;04:47;-6.765;123.067;B;Minor;4/4;0.514;0.898;0.0577;0.00488;0.0345;0.0746;0.353
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;A Message;1;8;Coldplay;65;No;04:45;-9.488;116.916;C♯/D♭;Major;4/4;0.566;0.459;0.0289;0.327;0.000253;0.202;0.151
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Low;1;9;Coldplay;53;No;05:32;-8.962;132.086;E;Minor;4/4;0.466;0.882;0.0442;0.0224;0.0264;0.342;0.502
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;The Hardest Part;1;10;Coldplay;64;No;04:22;-5.883;123.721;A♯/B♭;Major;4/4;0.5;0.844;0.0368;0.0228;0.00398;0.455;0.445
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Swallowed in the Sea;1;11;Coldplay;56;No;03:59;-10.823;142.1;B;Major;4/4;0.265;0.378;0.0316;0.0557;1.29e-06;0.119;0.153
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Twisted Logic;1;12;Coldplay;49;No;04:31;-6.895;160.359;G♯/A♭;Major;3/4;0.194;0.464;0.0322;0.0267;0.0736;0.314;0.053
4E7bV0pzG0LciBSWTszra6;X&Y;2005-06-07;Til Kingdom Come;1;13;Coldplay;62;No;04:10;-9.593;115.068;C;Major;4/4;0.607;0.395;0.0287;0.61;0.00768;0.33;0.274
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Politik - Live in Sydney;1;1;Coldplay;41;No;06:36;-6.741;170.961;F;Minor;3/4;0.159;0.585;0.0333;0.242;0.254;0.965;0.0606
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;God Put a Smile upon Your Face - Live in Sydney;1;2;Coldplay;39;No;04:56;-7.211;126.452;C♯/D♭;Minor;4/4;0.461;0.662;0.0326;0.0333;0.00175;0.981;0.183
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;A Rush of Blood to the Head - Live in Sydney;1;3;Coldplay;40;No;06:50;-8.018;137.834;F;Major;4/4;0.213;0.526;0.0319;0.227;0.00218;0.36;0.0621
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;One I Love - Live in Sydney;1;4;Coldplay;37;No;05:08;-6.508;133.914;D;Major;4/4;0.401;0.883;0.0459;0.0168;0.0318;0.831;0.291
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;See You Soon - Live in Sydney;1;5;Coldplay;41;No;03:29;-13.219;77.392;E;Major;4/4;0.351;0.343;0.0369;0.95;0.000258;0.936;0.131
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Shiver - Live in Sydney;1;6;Coldplay;38;No;05:25;-6.532;115.075;E;Major;3/4;0.255;0.686;0.0399;0.0296;1.08e-05;0.948;0.137
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Everything's Not Lost - Live in Sydney;1;7;Coldplay;38;No;08:47;-9.012;135.875;A;Major;4/4;0.282;0.424;0.0279;0.65;0.107;0.987;0.0505
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Moses - Live in Sydney;1;8;Coldplay;41;No;05:29;-7.471;128.958;E;Major;4/4;0.461;0.619;0.0284;0.45;0.272;0.923;0.164
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Yellow - Live in Sydney;1;9;Coldplay;43;No;05:36;-7.48;171.366;B;Major;4/4;0.265;0.674;0.0324;0.0458;0.000141;0.724;0.187
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Clocks - Live in Sydney;1;10;Coldplay;41;No;05:32;-6.857;130.794;F;Minor;4/4;0.493;0.727;0.0324;0.608;0.0206;0.376;0.114
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;In My Place - Live in Sydney;1;11;Coldplay;39;No;04:13;-7.075;143.656;A;Major;4/4;0.202;0.673;0.036;0.00772;0.000232;0.926;0.136
3JMOZD2qixTTLRW9I6JuF4;Live 2003;2003-11-01;Amsterdam - Live in Sydney;1;12;Coldplay;38;No;05:20;-10.728;77.121;D♯/E♭;Major;3/4;0.304;0.234;0.0286;0.724;9.23e-05;0.929;0.0725
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Politik;1;1;Coldplay;67;No;05:18;-7.75;170.968;F;Minor;4/4;0.262;0.482;0.0294;0.0364;0.000189;0.11;0.063
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;In My Place;1;2;Coldplay;75;No;03:46;-5.455;144.636;A;Major;4/4;0.424;0.588;0.0278;0.0553;4.95e-06;0.298;0.193
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;God Put a Smile upon Your Face;1;3;Coldplay;68;No;04:57;-5.761;126.532;A;Major;4/4;0.611;0.556;0.0288;0.175;7.14e-05;0.0359;0.252
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;The Scientist;1;4;Coldplay;86;No;05:09;-7.224;146.277;F;Major;4/4;0.557;0.442;0.0243;0.731;1.46e-05;0.11;0.213
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Clocks;1;5;Coldplay;83;No;05:07;-7.215;130.97;F;Minor;4/4;0.577;0.749;0.0279;0.599;0.0115;0.183;0.255
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Daylight;1;6;Coldplay;56;No;05:27;-6.117;132.787;B;Major;4/4;0.453;0.571;0.0314;0.00976;0.518;0.0846;0.189
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Green Eyes;1;7;Coldplay;66;No;03:43;-8.607;129.543;A;Major;4/4;0.607;0.405;0.0265;0.539;6.7e-06;0.231;0.233
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Warning Sign;1;8;Coldplay;64;No;05:31;-9.423;140.666;D♯/E♭;Major;4/4;0.532;0.433;0.0278;0.0942;0.0121;0.142;0.0395
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;A Whisper;1;9;Coldplay;64;No;03:58;-5.66;177.004;C;Major;3/4;0.277;0.797;0.0385;0.586;0.341;0.221;0.26
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;A Rush of Blood to the Head;1;10;Coldplay;61;No;05:51;-8.018;138.39;F;Major;4/4;0.525;0.472;0.0255;0.156;4.39e-06;0.29;0.116
0RHX9XECH8IVI3LNgWDpmQ;A Rush of Blood to the Head;2002-08-08;Amsterdam;1;11;Coldplay;58;No;05:19;-10.463;78.861;D♯/E♭;Major;4/4;0.269;0.176;0.0296;0.836;0.0343;0.122;0.105
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Don't Panic;1;1;Coldplay;70;No;02:16;-8.409;122.062;C;Major;4/4;0.602;0.612;0.0335;0.206;0.00607;0.107;0.453
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Shiver;1;2;Coldplay;69;No;05:04;-6.186;116.705;E;Major;3/4;0.396;0.803;0.0487;0.0334;0.0;0.0688;0.286
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Spies;1;3;Coldplay;61;No;05:18;-5.524;147.599;C♯/D♭;Minor;4/4;0.309;0.673;0.0319;0.0236;0.000144;0.0635;0.0732
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Sparks;1;4;Coldplay;87;No;03:47;-10.506;102.617;C♯/D♭;Major;3/4;0.371;0.268;0.0281;0.748;0.0517;0.104;0.165
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Yellow;1;5;Coldplay;90;No;04:26;-7.227;173.372;B;Major;4/4;0.429;0.661;0.0281;0.00239;0.000121;0.234;0.285
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Trouble;1;6;Coldplay;74;No;04:33;-7.496;139.757;B;Minor;4/4;0.565;0.546;0.0314;0.189;0.0015;0.17;0.195
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;Parachutes;1;7;Coldplay;62;No;00:46;-18.348;137.001;E;Major;4/4;0.555;0.0845;0.0518;0.871;2.27e-06;0.138;0.375
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;High Speed;1;8;Coldplay;65;No;04:16;-9.342;154.466;G;Minor;4/4;0.495;0.525;0.0301;0.396;0.00736;0.0961;0.249
6ZG5lRT77aJ3btmArcykra;Parachutes;2000-07-10;We Never Change;1;9;Coldplay;64;No;04:09;-10.801;136.939;F♯/G♭;Minor;3/4;0.433;0.288;0.0296;0.535;0.000169;0.105;0.131
